"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551638","Napitak Gaz.1,5 L Coca-Cola",11.79,tommy-zagreb,Gazirani_sokovi,74
https://i.postimg.cc/XqyY3rtt/3850158201517.png,"Room 0,10 L Maraska",11.29,tommy-zagreb,Zestoka_alkoholna_pica,75
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551535",Sljivovica 1 L Maraska,109.99,tommy-zagreb,Zestoka_alkoholna_pica,76
https://i.postimg.cc/8PSM3Lrm/3850158401801.png,Liker Cherry Brandy 1 L Marask,86.99,tommy-zagreb,Zestoka_alkoholna_pica,77
https://i.postimg.cc/sxRQkR1g/3858890975093.png,"Napitak Neg.Crv.Nar0,5 L Juicy",7.29,tommy-zagreb,Negazirani_sokovi,78
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551469","Sok Vocni Jabuka 0,33 L Cappy",5.79,tommy-zagreb,Negazirani_sokovi,79
https://i.postimg.cc/vDj1401H/5310044600414.png,Sirup Naranca 1 L Fructal,19.99,tommy-zagreb,Negazirani_sokovi,80
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551471","Napitak Neg. Nar.Pulpy 0,33 L",5.79,tommy-zagreb,Negazirani_sokovi,81
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551472",Napitak Neg. Nar.Pulpy 1 L Cap,10.79,tommy-zagreb,Negazirani_sokovi,82
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551690",Pivo Pan Zlatni 2 L Pet,21.49,tommy-zagreb,Pivo,83
https://i.postimg.cc/Gp68zwtK/4066600298113.png,"Pivo Paulaner Psen.0,5 L Boca",13.29,tommy-zagreb,Pivo,84
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551693","Pivo Paulaner Psen.0,5 L Lim",12.29,tommy-zagreb,Pivo,85
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551639","Napitak Gaz.0,25 L Coca C.Lim.",5.49,tommy-zagreb,Gazirani_sokovi,86
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551640","Napitak Gaz.1,5 L Tonic Water",12.79,tommy-zagreb,Gazirani_sokovi,87
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551641","Napitak Gaz.1,5 L Bitter Lemon",12.79,tommy-zagreb,Gazirani_sokovi,88
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551642","Napitak Gaz.1,5 L Tangerine",12.79,tommy-zagreb,Gazirani_sokovi,89
https://i.postimg.cc/L4rzPL4Y/3850158403607.png,Kruskovac 1 L Maraska,69.99,tommy-zagreb,Zestoka_alkoholna_pica,90
https://i.postimg.cc/9QXTXVb4/3850158405557.png,"Orahovac 0,1 L Maraska",11.29,tommy-zagreb,Zestoka_alkoholna_pica,91
https://i.postimg.cc/cJ4YWchj/3850158406004.png,Orahovac 1 L Maraska,79.99,tommy-zagreb,Zestoka_alkoholna_pica,92
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551540","Pelinkovac 0,10 L Maraska",11.29,tommy-zagreb,Zestoka_alkoholna_pica,93
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551473","Ledeni Caj Bre/Hib0,5 L Fuzete",7.29,tommy-zagreb,Negazirani_sokovi,94
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551474","Napitak Neg.Naranca 0,33 L Yip",8.29,tommy-zagreb,Negazirani_sokovi,95
https://i.postimg.cc/d12NSyR4/90492341.png,"Sok Vocni Naranca 0,33 L Cappy",5.79,tommy-zagreb,Negazirani_sokovi,96
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551694","Pivo Franziskaner 0,5 L Psenic",12.99,tommy-zagreb,Pivo,97
https://i.postimg.cc/XXvFGZQx/4101940122725.png,"Pivo 0,33 L Lim. Germania",4.49,tommy-zagreb,Pivo,98
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551643",Napitak Gaz.1 L Sprite Pet,9.29,tommy-zagreb,Gazirani_sokovi,99
https://i.postimg.cc/WzFsnmty/5449000052926.png,"Napitak Gaz.Naranca1,5 L Fanta",11.79,tommy-zagreb,Gazirani_sokovi,100
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551645",Napitak Gaz.1 L Coca-Cola Pet,9.29,tommy-zagreb,Gazirani_sokovi,101
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551646","Napitak Gaz.0,5 L Coca-Co.Zero",6.79,tommy-zagreb,Gazirani_sokovi,102
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551541",Pelinkovac 1 L Maraska,99.99,tommy-zagreb,Zestoka_alkoholna_pica,103
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551542",Vodka 1 L Cosmopolitan,79.99,tommy-zagreb,Zestoka_alkoholna_pica,104
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551544","Jagermeister 0,70 L",106.99,tommy-zagreb,Zestoka_alkoholna_pica,105
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551545","Whiskey J.Walker Red Lab.0,7 L",99.99,tommy-zagreb,Zestoka_alkoholna_pica,106
