"""https://i.postimg.cc/Wb1SkfkD/3850104051012.png""","""Ajvar Blagi 690 G Podravka""","""24.49""","""tommy-zagreb""","""Konzervirano_povrce"""
"""https://i.postimg.cc/Wbh6dZDC/3858890973099.png""","""Nektar Jabuka 1 L To""","""6.99""","""tommy-zagreb""","""Negazirani_sokovi"""
"""https://i.postimg.cc/Wz0KrsPK/8000005045169.png""","""Slag 0,5 L Hopla""","""11.99""","""tommy-zagreb""","""Priprema_kolaca_i_tijesta"""
"""https://i.postimg.cc/WzFsnmty/5449000052926.png""","""Napitak Gaz.Naranca1,5 L Fanta""","""11.79""","""tommy-zagreb""","""Gazirani_sokovi"""
"""https://i.postimg.cc/X7d9kqX2/3850112141194.png""","""Prima Brand 35% 1 L Badel""","""84.99""","""tommy-zagreb""","""Zestoka_alkoholna_pica"""
"""https://i.postimg.cc/XXvFGZQx/4101940122725.png""","""Pivo 0,33 L Lim. Germania""","""4.49""","""tommy-zagreb""","""Pivo"""
"""https://i.postimg.cc/XqyY3rtt/3850158201517.png""","""Room 0,10 L Maraska""","""11.29""","""tommy-zagreb""","""Zestoka_alkoholna_pica"""
"""https://i.postimg.cc/Xv0s5G96/65090814.jpg""","""Zarulje trixline E14 60W""","""7.98""","""lonia""","""PASTETA_I_MESNI_PROIZVODI"""
"""https://i.postimg.cc/Y02Pd21N/28041321.jpg""","""Mlijeko za suncanje za djecu u spreju spf 30 200 ml Mon Soleil""","""43.98""","""lonia""","""ZASTITNA_SREDSTVA_ZA_SUNCANJE"""
"""https://i.postimg.cc/Y97zqX7C/3858886934073.png""","""Ajvar Blagi 680 G Marinero""","""15.49""","""tommy-zagreb""","""Konzervirano_povrce"""
"""https://i.postimg.cc/YSnKXfLf/27010328.jpg""","""Pivo Ozujsko grejp 0,5 l""","""9.48""","""lonia""","""PIVO"""
"""https://i.postimg.cc/YjP457J8/80252924.png""","""Kapari U Vin.Octu 95 G Iposea""","""5.99""","""tommy-zagreb""","""Konzervirano_povrce"""
"""https://i.postimg.cc/ZB7h1fgy/4005808302741.png""","""Deo Spray 150 Ml Nivea Fresh""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/ZBSyhCcT/3870128022744.png""","""Violeta Cotton Pants 26/1 Jun""","""81.99""","""tommy-zagreb""","""Bebe_i_mame"""
"""https://i.postimg.cc/ZK8XjG7m/3858881085589.png""","""Kava Jubilarna Mlj. 175 G Fran""","""20.49""","""tommy-zagreb""","""Kava_i_caj"""
"""https://i.postimg.cc/ZR6hWRVQ/8002030140680.png""","""Raid Laminirane Tab.Za El.Apar""","""31.99""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
